token_id,rarity_score,last_sale_price,price,priceUsd,predictions,residual,abs_residual
8525,113.51478926527533,0.27,0.379,1721.7394891420297,3135.146432607629,-1413.4069434655992,1413.4069434655992
4539,48.69228837874803,0.217,0.219,626.3524335058776,2037.5929225171108,-1411.2404890112332,1411.2404890112332
489,140.60495488740818,3.75,3.4975,8810.461129901207,10220.883955446765,-1410.4228255455582,1410.4228255455582
9848,171.5465020441964,0.2,0.2424,1147.5501044131545,2556.5023931778223,-1408.9522887646679,1408.9522887646679
5358,183.2270119127087,1.65,3.0,7575.425009350776,8983.109444308488,-1407.6844349577113,1407.6844349577113
1398,44.566128416616266,0.284,0.777,1955.7619088188349,548.0814474020303,1407.6804614168045,1407.6804614168045
352,77.87808312109252,4.75,4.86,12242.699382793386,13649.318391668208,-1406.6190088748226,1406.6190088748226
2159,185.7358764474418,1.142,1.1,2777.6558367619514,4182.2817142748045,-1404.625877512853,1404.625877512853
3376,236.0414227059776,0.086,0.199,782.1620063694115,2184.5873211423454,-1402.425314772934,1402.425314772934
6182,70.91749407006323,3.14,3.19,8091.4474243531395,9493.598613592258,-1402.1511892391181,1402.1511892391181
8432,149.22105340626456,2.45,2.4,6087.609347475717,7488.50164643478,-1400.8922989590628,1400.8922989590628
5307,43.92060669340822,0.205,0.45,2076.929649017247,676.490066287797,1400.4395827294497,1400.4395827294497
617,111.82651120853237,0.99,1.5,3787.712504675388,5186.693878511011,-1398.9813738356224,1398.9813738356224
600,82.25563254930404,2.4,2.99,7584.146645396832,6185.711878168406,1398.4347672284266,1398.4347672284266
7983,111.90291398007388,0.2188,0.42069,1097.651504207896,2491.6985698077033,-1394.0470655998072,1394.0470655998072
5016,87.23560553006604,3.24,3.499,8534.66523167005,7142.726260551954,1391.9389711180957,1391.9389711180957
7009,119.07786837501216,0.29,0.35,1576.6677632317997,2967.62455915019,-1390.9567959183905,1390.9567959183905
2950,86.830954084075,5.5,4.7,11839.647551261092,13230.311132138175,-1390.6635808770825,1390.6635808770825
4189,135.05728550571155,0.298,0.298,1375.3889675714213,2765.0024489472244,-1389.613481375803,1389.613481375803
2658,34.29612836175561,0.77,1.0,3077.043070227743,1688.114503309273,1388.92856691847,1388.92856691847
8864,145.7952850169921,4.8,5.0,12595.369735384142,13983.672554613273,-1388.3028192291313,1388.3028192291313
4589,145.54723251949915,0.65,0.99,4506.771097490694,3118.7523380898015,1388.0187594008926,1388.0187594008926
8610,129.3481112831899,1.15,1.2,3030.17000374031,4416.721741855869,-1386.5517381155591,1386.5517381155591
6399,108.87700967803872,0.335,0.4475,1439.5543432174964,2826.078954111328,-1386.5246108938318,1386.5246108938318
4941,36.3424937713861,1.68,1.6,4040.2266716537474,5426.471149801839,-1386.2444781480913,1386.2444781480913
2139,74.57899232526007,0.3,0.33,1523.0817426126475,2909.055310938208,-1385.9735683255606,1385.9735683255606
9408,77.49850611818427,5.6,5.5,13854.906708922555,15239.977319616095,-1385.0706106935395,1385.0706106935395
2937,165.71825968893668,2.5,2.5,6341.259736953872,7725.087994165986,-1383.8282572121143,1383.8282572121143
3039,130.41801468949103,3.3,3.5,8877.76363173542,10261.52262953662,-1383.7589978011983,1383.7589978011983
9995,166.85438115248377,0.21,0.29,1334.0335872576147,2713.6295930873125,-1379.5960058296978,1379.5960058296978
1512,34.04748272759454,1.877,2.5,6312.85417445898,4935.056756755919,1377.797417703061,1377.797417703061
6035,60.47762905847406,0.18,0.3,1140.6378623456512,-236.65186050495777,1377.289722850609,1377.289722850609
1467,247.4867344499096,0.2,0.2,833.0245676211,2207.4677809187842,-1374.4432132976842,1374.4432132976842
4687,53.94126130031209,1.99,2.3,5833.958957997562,7208.237195655302,-1374.2782376577397,1374.2782376577397
1328,99.2410697422134,0.2,0.4,1260.4846165293488,2633.2364973142558,-1372.751880784907,1372.751880784907
8382,115.53066662895124,1.69,1.68,4242.238005236434,5613.942632587983,-1371.7046273515489,1371.7046273515489
5426,133.4363956207702,0.35,0.425,1975.488840762136,3346.6250270744076,-1371.1361863122715,1371.1361863122715
1261,87.70331656855527,5.49,5.588,14076.585216265315,15447.441249359923,-1370.8560330946075,1370.8560330946075
8157,123.3431730093358,0.7326,1.25,3764.855515997898,2394.4643332120913,1370.3911827858064,1370.3911827858064
3513,26.582757108633885,3.147,3.0,7609.511684344647,8978.597488665146,-1369.085804320499,1369.085804320499
1706,60.2114303400454,0.99,1.2,3030.17000374031,1661.8653264401648,1368.3046773001454,1368.3046773001454
5456,33.39944200213295,5.0,5.25,13225.138222153348,14593.37525969012,-1368.2370375367718,1368.2370375367718
1449,50.60573616441184,1.1,1.0,2525.141669783592,3889.3183865535575,-1364.1767167699654,1364.1767167699654
2650,28.21342733825153,2.5,3.0,7582.428386543523,6219.996344482401,1362.432042061122,1362.432042061122
7865,44.84598821062696,0.88,0.92,2323.130336200905,3684.8740078577625,-1361.7436716568577,1361.7436716568577
6784,192.0534915630753,1.0,3.0,9231.129210683228,7869.974138683343,1361.155071999885,1361.155071999885
6954,371.4098728649904,0.19,1.8,7777.28598531616,9133.792963499018,-1356.506978182858,1356.506978182858
8036,210.58593580592768,0.16,1.1,4793.052473964,6145.13366448167,-1352.0811905176706,1352.0811905176706
1881,47.153435316809066,6.3,6.19,15593.067732405569,16941.56701840551,-1348.4992859999402,1348.4992859999402
9617,123.76286785293338,2.95,3.5,8877.76363173542,7531.902072323758,1345.8615594116627,1345.8615594116627
1193,46.99944878642827,4.276,4.3,10832.017972430362,12176.691225878205,-1344.6732534478433,1344.6732534478433
1697,36.31992339000106,4.98,4.74,11940.410509144169,13282.534527450323,-1342.1240183061545,1342.1240183061545
3740,79.97870596242443,3.469,3.48,8488.320950617826,9828.893833445425,-1340.5728828275987,1340.5728828275987
6215,220.16619627451468,0.269,0.987,3068.8270226783584,1729.6226910695093,1339.204331608849,1339.204331608849
7563,81.58081434731871,0.85,0.8168284639861151,2460.1929186097727,3798.9623475474627,-1338.76942893769,1338.76942893769
6317,169.10023278751643,0.25,0.1,312.9094538774913,1650.6755796635664,-1337.766125786075,1337.766125786075
3189,73.82809328889003,0.35,0.22,1004.642399707179,2341.9399621013354,-1337.2975623941563,1337.2975623941563
3287,150.68625430474242,0.2,0.4899,1623.6347548838753,286.3941448893372,1337.240609994538,1337.240609994538
3937,185.46942895044265,3.879,4.0,10485.879187424169,11823.038361186458,-1337.1591737622894,1337.1591737622894
1956,54.98013789753579,2.29,2.97,7499.6707592572675,6164.700563914935,1334.9701953423328,1334.9701953423328
9008,36.934230484603695,2.0,0.636,1847.334764752908,3181.630308190722,-1334.295543437814,1334.295543437814
1629,45.21090444947241,2.33,2.266,5747.71782557499,7081.561095537135,-1333.8432699621453,1333.8432699621453
4245,162.92873710713678,5.99,6.2,15618.258471876336,16952.03666716261,-1333.7781952862751,1333.7781952862751
568,67.22997367159965,7.07,2.5,6307.617077820705,7641.212727161245,-1333.5956493405401,1333.5956493405401
1650,121.0465839102166,0.9,0.69,2002.416103399444,3334.2733440784764,-1331.8572406790324,1331.8572406790324
7525,110.2953068197282,3.5,2.97,7533.4165675012,8864.781119245414,-1331.3645517442137,1331.3645517442137
1695,70.85694289175902,0.96,0.97,2449.387419690084,3780.14892958772,-1330.7615098976362,1330.7615098976362
3642,64.51888250159463,3.07,3.15,7935.082933292009,9264.58195080282,-1329.4990175108105,1329.4990175108105
5599,159.15506260737746,5.25,6.79,17104.512100651664,15775.066050838419,1329.4460498132448,1329.4460498132448
1323,27.73899919203676,1.26,1.06,2676.650169970608,4005.7998180279665,-1329.1496480573583,1329.1496480573583
3894,80.88459986244732,0.26,0.299,1369.49906117946,41.700039550309725,1327.7990216291505,1327.7990216291505
8266,59.966885155470514,25.0,4.2069,10597.492187957509,11922.672089154317,-1325.1799011968087,1325.1799011968087
1641,152.2596758157997,4.2069,4.2,10580.11057772268,11904.851955918524,-1324.741378195844,1324.741378195844
3065,77.51225864819465,6.0,5.6,14106.81410363024,12783.37427849773,1323.439825132511,1323.439825132511
8374,152.2911186624685,2.58,2.79,7076.845866440521,8399.147957771103,-1322.3020913305827,1322.3020913305827
4143,185.5538030906432,0.459,0.18,725.3405308065732,2047.5857201627225,-1322.2451893561492,1322.2451893561492
6202,57.23603965437242,0.733,0.75,2307.782302670807,3629.989247956655,-1322.2069452858482,1322.2069452858482
3121,236.11532229435093,0.21,0.99,4459.71738742709,5781.316508676703,-1321.5991212496128,1321.5991212496128
2471,161.11211583719668,6.05,6.0,15114.443682460971,16435.239687132133,-1320.7960046711614,1320.7960046711614
8499,139.01478469944857,2.8,2.6,6594.910126432026,7913.000413841198,-1318.0902874091717,1318.0902874091717
8513,151.63456133184647,0.92,1.05,2651.398753272772,3969.4282740196677,-1318.0295207468957,1318.0295207468957
9667,154.69292418387496,2.988,2.95,7482.6864896055695,8799.866045013177,-1317.179555407608,1317.179555407608
2856,35.98955809415767,6.0,5.99,15089.252942990202,16405.19076765331,-1315.9378246631059,1315.9378246631059
4884,112.28989971921584,0.29,0.33,1523.0817426126475,2838.14548259848,-1315.0637399858326,1315.0637399858326
4552,167.05705417568268,2.99,3.95,10019.190384387117,8704.690511878955,1314.4998725081623,1314.4998725081623
4718,126.08945122887124,0.2,0.298,1375.3889675714213,2689.7498568158344,-1314.360889244413,1314.360889244413
6912,38.34253117481271,0.97,0.98,2474.63883638792,3786.2691972681214,-1311.6303608802014,1311.6303608802014
5443,15.487296224409658,1.888,2.0,5050.283339567184,6361.118139134435,-1310.8347995672511,1310.8347995672511
3609,145.67013454160843,0.185,0.79,3719.365449198269,2408.784931881914,1310.5805173163549,1310.5805173163549
451,53.25577597141367,4.2,3.6,9131.414021213575,7821.3725352636675,1310.0414859499078,1310.0414859499078
5425,72.31371295989595,2.389,2.35,5960.78415273664,7270.419500383779,-1309.6353476471395,1309.6353476471395
4944,90.48236916628234,0.55,0.25,960.0412295191256,2269.136650433379,-1309.0954209142535,1309.0954209142535
9876,178.36632329298047,3.29,4.49,11328.311503158708,10023.053134132784,1305.2583690259235,1305.2583690259235
4994,60.36793829328231,0.191,0.37,1601.1894475023337,296.2139181767077,1304.975529325626,1304.975529325626
9936,180.9835298593664,1.985,2.69,6792.631091717863,5487.933238346188,1304.6978533716747,1304.6978533716747
3575,167.01213738805407,0.55,0.505,1465.5364235024913,2767.638996537976,-1302.1025730354845,1302.1025730354845
9811,107.02166661127708,4.99,5.0,12595.369735384142,13897.340742194134,-1301.971006809992,1301.971006809992
4388,127.39447635392553,6.9,5.75,14532.987740875084,13235.82261474803,1297.1651261270526,1297.1651261270526
5929,114.11968214290656,0.375,0.655,1692.551165530813,2989.0350294454493,-1296.4838639146362,1296.4838639146362
7902,132.13535333455758,0.359,0.49,1347.2805019341204,2643.6633466065523,-1296.382844672432,1296.382844672432
6490,117.35360025121784,0.25,0.6,2789.247389408846,1496.0782057114307,1293.1691836974155,1293.1691836974155
1988,169.7129318845484,0.325,0.32,1296.14890843406,2588.8753036921325,-1292.7263952580724,1292.7263952580724
1890,139.4305975782847,2.5,2.5,6341.259736953872,7632.2170185610685,-1290.9572816071968,1290.9572816071968
2731,105.68394845921011,0.62,0.88,2707.797901800413,3995.8135860000484,-1288.0156841996354,1288.0156841996354
3709,59.66702181954815,3.0,3.07,7733.557017525863,9019.771801263236,-1286.2147837373732,1286.2147837373732
6259,74.14492992014632,3.75,3.8,10013.839987474708,11300.001459686833,-1286.1614722121249,1286.1614722121249
4447,124.3325626748738,0.175,0.199,934.10292277522,2220.1747011860734,-1286.0717784108533,1286.0717784108533
5267,51.87789513219062,6.39,6.9,17381.610234830117,16095.721533577142,1285.8887012529758,1285.8887012529758
3751,76.32744477301303,3.099,3.15,7989.987268561878,9275.392803574956,-1285.4055350130775,1285.4055350130775
4515,129.44354789128474,0.4,0.28,1292.3117816107313,2576.809384765129,-1284.4976031543977,1284.4976031543977
2045,90.02867259038864,0.2,0.59,1963.2716350566068,679.1742801026104,1284.0973549539963,1284.0973549539963
6193,111.43876285275124,0.282,0.369,1494.6217100380256,2778.5994878176853,-1283.9777777796596,1283.9777777796596
3591,266.32769754501805,0.289,1.2469,3916.564597209037,2633.6418380822874,1282.9227591267495,1282.9227591267495
3195,178.64644018664265,1.95,2.98,7524.922175955104,6242.764324055222,1282.1578518998822,1282.1578518998822
3490,194.77760693660107,0.165,1.0,4158.513259717587,5439.677406554335,-1281.164146836748,1281.164146836748
3268,178.07887198169385,0.68,1.6969,4284.912899455777,3004.64368763486,1280.269211820917,1280.269211820917
6662,128.7002560510201,0.38,0.399,1611.08883313117,331.24324377979406,1279.845589351376,1279.845589351376
