token_id,1of1_score,watch_score,background_score,beard_score,chain_score,eyes_score,hat_over_headphones_score,hat_under_headphones_score,headphones_score,long_hair_score,mouth_score,shirt_score,short_hair_score,smoke_score,type_score,rarity_score
24,0.0,0.0,5.112474437627812,9.652509652509652,0.0,1.3785497656465397,0.0,0.0,9.615384615384615,5.43773790103317,1.2600806451612903,17.699115044247787,0.0,2.677376171352075,1.6903313049357673,54.52355953789871
25,0.0,13.140604467805518,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,9.615384615384615,0.0,1.2600806451612903,16.366612111292962,28.73563218390805,2.677376171352075,1.6903313049357673,79.80772499756789
26,0.0,9.940357852882704,5.417118093174432,0.0,0.0,1.3785497656465397,68.4931506849315,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,2.677376171352075,2.5265285497726127,94.2254484177705
27,0.0,9.940357852882704,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,48.07692307692308,11.376564277588168,5.43773790103317,1.2600806451612903,30.674846625766875,0.0,0.0,1.6903313049357673,114.94786588756543
28,0.0,31.25,5.417118093174432,0.0,0.0,0.0,0.0,0.0,2.532286654849329,0.0,4.844961240310077,30.674846625766875,28.73563218390805,2.6246719160104988,1.6903313049357673,107.76984801895503
29,0.0,18.01801801801802,5.065856129685917,0.0,0.0,18.281535648994517,0.0,97.08737864077669,4.130524576621231,0.0,1.2600806451612903,0.0,0.0,2.677376171352075,1.6903313049357673,148.2111011355455
30,0.0,19.305019305019304,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,18.148820326678766,0.0,2.677376171352075,1.6903313049357673,52.10493861127089
31,0.0,18.01801801801802,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,31.347962382445143,2.532286654849329,0.0,1.2600806451612903,17.699115044247787,0.0,2.677376171352075,1.6903313049357673,81.71619442428376
32,0.0,5.117707267144319,4.9431537320810675,0.0,0.0,0.0,0.0,0.0,4.130524576621231,5.43773790103317,1.2600806451612903,0.0,0.0,13.386880856760374,1.6903313049357673,35.96641628373722
33,0.0,0.0,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,4.844961240310077,17.699115044247787,0.0,13.386880856760374,1.6903313049357673,46.47527859883094
34,0.0,0.0,5.417118093174432,0.0,25.31645569620253,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,2.677376171352075,2.5265285497726127,41.108395576158806
35,0.0,6.854009595613434,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,13.66120218579235,5.43773790103317,1.2600806451612903,14.814814814814813,0.0,0.0,2.5265285497726127,50.876077189915286
36,0.0,5.117707267144319,4.819277108433735,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,4.844961240310077,0.0,28.73563218390805,2.677376171352075,2.5265285497726127,52.63231894141674
37,0.0,6.854009595613434,4.819277108433735,0.0,0.0,1.3785497656465397,0.0,0.0,36.496350364963504,0.0,4.844961240310077,33.11258278145695,28.73563218390805,0.0,1.6903313049357673,117.93169434526806
38,0.0,31.25,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,92.59259259259258,11.376564277588168,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,147.58990859510925
39,0.0,21.186440677966104,4.819277108433735,0.0,0.0,19.011406844106464,0.0,48.07692307692308,9.615384615384615,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,108.28451618892156
40,0.0,5.117707267144319,5.417118093174432,9.652509652509652,0.0,1.3785497656465397,0.0,80.64516129032258,4.130524576621231,0.0,1.2600806451612903,14.814814814814813,0.0,2.677376171352075,1.6903313049357673,126.7841735816827
41,0.0,100.0,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,52.631578947368425,2.532286654849329,0.0,1.2600806451612903,14.814814814814813,0.0,0.0,2.5265285497726127,180.2563138152408
42,0.0,5.117707267144319,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,48.07692307692308,4.130524576621231,0.0,1.2600806451612903,14.814814814814813,0.0,2.677376171352075,1.6903313049357673,84.08946135468018
43,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,4.130524576621231,0.0,1.2600806451612903,0.0,0.0,13.386880856760374,1.6903313049357673,27.263485242299637
44,0.0,0.0,4.819277108433735,9.652509652509652,0.0,1.3785497656465397,0.0,0.0,9.615384615384615,0.0,1.2600806451612903,0.0,0.0,0.0,1.6903313049357673,28.4161330920716
45,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,97.08737864077669,4.130524576621231,0.0,1.2600806451612903,16.366612111292962,0.0,2.677376171352075,2.5265285497726127,130.84416855379786
46,0.0,6.854009595613434,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,13.66120218579235,0.0,1.2600806451612903,0.0,28.73563218390805,2.6246719160104988,2.5265285497726127,61.983828573985846
47,0.0,0.0,5.112474437627812,0.0,0.0,18.281535648994517,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,18.148820326678766,135.13513513513513,2.677376171352075,1.6903313049357673,184.8380403247347
48,0.0,9.940357852882704,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,48.07692307692308,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,2.5265285497726127,73.28255219332712
49,0.0,100.0,4.819277108433735,0.0,0.0,1.3785497656465397,0.0,0.0,13.66120218579235,0.0,1.2600806451612903,18.148820326678766,0.0,2.6246719160104988,2.5265285497726127,144.41913049749581
50,0.0,19.305019305019304,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,50.0,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,2.677376171352075,2.5265285497726127,85.09695918497559
51,0.0,0.0,5.112474437627812,0.0,0.0,29.239766081871345,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,0.0,1.6903313049357673,39.83493912444554
52,0.0,9.940357852882704,5.112474437627812,0.0,0.0,16.31321370309951,0.0,0.0,18.79699248120301,5.43773790103317,1.2600806451612903,16.366612111292962,0.0,2.6246719160104988,2.5265285497726127,78.37866959808356
53,0.0,5.117707267144319,5.065856129685917,0.0,0.0,19.011406844106464,0.0,50.0,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,2.677376171352075,2.5265285497726127,88.19124226207201
54,0.0,5.117707267144319,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,117.6470588235294,2.532286654849329,0.0,1.2600806451612903,33.11258278145695,0.0,2.6246719160104988,2.5265285497726127,171.26532253325686
55,0.0,100.0,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,0.0,4.130524576621231,0.0,4.844961240310077,14.814814814814813,0.0,2.6246719160104988,2.5265285497726127,135.43252530080358
56,0.0,0.0,4.9431537320810675,9.652509652509652,0.0,1.3785497656465397,0.0,0.0,4.130524576621231,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,2.5265285497726127,26.516018837802893
57,0.0,13.140604467805518,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,11.376564277588168,5.43773790103317,4.844961240310077,0.0,0.0,0.0,2.5265285497726127,43.64809993423715
58,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,45.24886877828054,2.6246719160104988,1.6903313049357673,60.15190715805839
59,0.0,18.01801801801802,4.819277108433735,0.0,0.0,1.3785497656465397,0.0,0.0,4.130524576621231,0.0,1.2600806451612903,16.366612111292962,58.13953488372093,2.6246719160104988,2.5265285497726127,109.26379757467781
60,0.0,100.0,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,96.15384615384616,2.532286654849329,0.0,4.844961240310077,0.0,0.0,2.6246719160104988,1.6903313049357673,214.16780076767944
61,0.0,5.117707267144319,4.819277108433735,0.0,0.0,0.0,0.0,0.0,11.376564277588168,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,26.88863251927378
62,0.0,18.01801801801802,5.065856129685917,0.0,0.0,19.011406844106464,0.0,0.0,4.130524576621231,13.297872340425531,4.844961240310077,0.0,0.0,0.0,2.5265285497726127,66.89516769893986
63,0.0,13.140604467805518,4.9431537320810675,0.0,25.31645569620253,18.281535648994517,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,69.78912006604052
64,0.0,5.117707267144319,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,44.642857142857146,2.677376171352075,2.5265285497726127,65.07853992886437
65,0.0,6.854009595613434,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,4.130524576621231,13.297872340425531,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,36.17919387649536
66,0.0,5.117707267144319,4.9431537320810675,0.0,0.0,19.011406844106464,0.0,0.0,13.66120218579235,5.43773790103317,1.2600806451612903,23.52941176470588,0.0,2.6246719160104988,2.5265285497726127,78.11190080580764
67,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,9.615384615384615,13.297872340425531,1.2600806451612903,0.0,0.0,2.6246719160104988,2.5265285497726127,36.120205925575526
68,0.0,19.305019305019304,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,103.09278350515464,2.532286654849329,0.0,4.844961240310077,52.083333333333336,0.0,2.677376171352075,2.5265285497726127,193.50669465512385
69,0.0,0.0,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,16.366612111292962,45.24886877828054,2.677376171352075,1.6903313049357673,76.21996156120443
70,0.0,5.117707267144319,4.9431537320810675,0.0,0.0,19.011406844106464,0.0,0.0,13.66120218579235,5.43773790103317,1.2600806451612903,18.148820326678766,0.0,2.6246719160104988,1.6903313049357673,71.89511212294369
71,0.0,9.940357852882704,4.819277108433735,0.0,0.0,18.281535648994517,0.0,0.0,4.130524576621231,0.0,4.844961240310077,0.0,44.642857142857146,0.0,1.6903313049357673,88.34984487503519
72,0.0,5.117707267144319,4.9431537320810675,9.652509652509652,0.0,16.31321370309951,84.03361344537815,0.0,11.376564277588168,0.0,4.844961240310077,0.0,0.0,2.6246719160104988,1.6903313049357673,140.59672653905722
73,0.0,0.0,5.065856129685917,0.0,0.0,18.281535648994517,0.0,0.0,2.532286654849329,0.0,4.844961240310077,0.0,0.0,0.0,2.5265285497726127,33.25116822361245
74,0.0,9.940357852882704,4.819277108433735,0.0,0.0,34.129692832764505,0.0,0.0,11.376564277588168,5.43773790103317,1.2600806451612903,103.09278350515464,0.0,2.677376171352075,1.6903313049357673,174.42420159930606
75,0.0,6.854009595613434,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,33.11258278145695,65.78947368421052,2.677376171352075,1.6903313049357673,120.71180869640034
76,0.0,100.0,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,0.0,4.130524576621231,0.0,4.844961240310077,17.699115044247787,0.0,2.677376171352075,1.6903313049357673,137.4867142327994
77,0.0,5.117707267144319,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,31.347962382445143,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,2.677376171352075,1.6903313049357673,51.11676862916227
78,0.0,18.01801801801802,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,28.73563218390805,2.6246719160104988,2.5265285497726127,62.14162386305226
79,0.0,5.117707267144319,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,113.63636363636363,9.615384615384615,0.0,1.2600806451612903,0.0,0.0,2.677376171352075,1.6903313049357673,140.3189471380693
80,0.0,31.25,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,16.366612111292962,0.0,2.677376171352075,1.6903313049357673,62.09839038531903
81,0.0,6.854009595613434,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,82.64462809917356,9.615384615384615,0.0,1.2600806451612903,17.699115044247787,0.0,2.677376171352075,1.6903313049357673,128.9319496791429
82,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,11.376564277588168,0.0,1.2600806451612903,33.11258278145695,0.0,2.6246719160104988,2.5265285497726127,57.696096028810494
83,0.0,6.854009595613434,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,13.66120218579235,0.0,1.2600806451612903,106.38297872340425,0.0,0.0,2.5265285497726127,137.00650319747155
84,0.0,5.117707267144319,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,48.07692307692308,2.532286654849329,0.0,1.2600806451612903,17.699115044247787,0.0,0.0,1.6903313049357673,83.17211185208254
85,0.0,5.117707267144319,4.819277108433735,0.0,0.0,19.011406844106464,0.0,0.0,11.376564277588168,5.43773790103317,1.2600806451612903,0.0,0.0,13.386880856760374,1.6903313049357673,62.09998620516329
86,0.0,9.940357852882704,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,31.347962382445143,11.376564277588168,0.0,1.2600806451612903,0.0,0.0,0.0,2.5265285497726127,62.94251791112426
87,0.0,5.117707267144319,5.112474437627812,0.0,0.0,18.281535648994517,0.0,0.0,9.615384615384615,0.0,1.2600806451612903,0.0,0.0,2.677376171352075,1.6903313049357673,43.75489009060039
88,0.0,13.140604467805518,5.417118093174432,0.0,0.0,1.3785497656465397,84.03361344537815,0.0,18.79699248120301,0.0,4.844961240310077,46.51162790697675,0.0,2.6246719160104988,2.5265285497726127,179.27466786627758
89,0.0,30.769230769230766,4.819277108433735,0.0,0.0,1.3785497656465397,0.0,83.33333333333333,18.79699248120301,0.0,1.2600806451612903,0.0,0.0,0.0,2.5265285497726127,142.88399265278127
90,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,119.04761904761905,4.130524576621231,5.43773790103317,1.2600806451612903,0.0,0.0,0.0,2.5265285497726127,139.19815857902833
91,0.0,0.0,5.065856129685917,0.0,0.0,0.0,0.0,0.0,4.130524576621231,0.0,1.2600806451612903,27.700831024930746,135.13513513513513,2.6246719160104988,1.6903313049357673,177.60743073248057
92,0.0,5.117707267144319,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,0.0,9.615384615384615,0.0,1.2600806451612903,14.814814814814813,0.0,2.677376171352075,2.5265285497726127,42.45629795896218
93,0.0,121.95121951219511,5.065856129685917,0.0,0.0,18.281535648994517,0.0,0.0,11.376564277588168,13.297872340425531,1.2600806451612903,17.699115044247787,0.0,2.6246719160104988,1.6903313049357673,193.24724681924454
94,0.0,18.01801801801802,4.819277108433735,0.0,25.31645569620253,19.011406844106464,0.0,0.0,4.130524576621231,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,2.5265285497726127,77.70696335432638
95,0.0,0.0,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,31.347962382445143,11.376564277588168,0.0,4.844961240310077,103.09278350515464,0.0,0.0,2.5265285497726127,159.51050345299825
96,0.0,19.305019305019304,4.9431537320810675,0.0,0.0,16.31321370309951,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,44.642857142857146,13.386880856760374,1.6903313049357673,104.07382334476378
97,0.0,6.854009595613434,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,243.90243902439022,4.130524576621231,5.43773790103317,1.2600806451612903,0.0,0.0,2.677376171352075,1.6903313049357673,272.44352342238153
98,0.0,0.0,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,92.59259259259258,2.532286654849329,0.0,4.844961240310077,0.0,0.0,2.677376171352075,1.6903313049357673,110.65925146176744
99,0.0,31.25,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,0.0,11.376564277588168,5.43773790103317,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,60.13041024800324
100,0.0,6.854009595613434,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,82.64462809917356,4.130524576621231,0.0,1.2600806451612903,18.148820326678766,0.0,2.677376171352075,2.5265285497726127,124.73299216764731
101,0.0,100.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,46.51162790697675,45.24886877828054,2.677376171352075,2.5265285497726127,207.55243656521358
102,0.0,5.117707267144319,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,243.90243902439022,2.532286654849329,13.297872340425531,1.2600806451612903,0.0,0.0,2.677376171352075,1.6903313049357673,277.2737612670795
103,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,69.93006993006993,0.0,18.79699248120301,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,101.09781413620148
104,0.0,5.117707267144319,4.819277108433735,0.0,25.31645569620253,1.3785497656465397,0.0,0.0,9.615384615384615,5.43773790103317,1.2600806451612903,0.0,0.0,2.677376171352075,1.6903313049357673,57.31290047529404
105,0.0,5.117707267144319,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,0.0,86.95652173913044,0.0,1.2600806451612903,23.52941176470588,28.73563218390805,2.677376171352075,2.5265285497726127,157.29428252444905
106,0.0,19.305019305019304,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,17.699115044247787,0.0,2.6246719160104988,1.6903313049357673,51.55591076555643
107,0.0,18.01801801801802,4.819277108433735,0.0,0.0,29.239766081871345,0.0,99.00990099009901,2.532286654849329,0.0,1.2600806451612903,16.366612111292962,0.0,2.6246719160104988,2.5265285497726127,176.39714207550878
108,0.0,0.0,5.417118093174432,0.0,0.0,18.281535648994517,0.0,0.0,13.66120218579235,0.0,1.2600806451612903,0.0,36.76470588235294,13.386880856760374,2.5265285497726127,91.2980518620085
109,0.0,5.117707267144319,5.112474437627812,0.0,25.31645569620253,1.3785497656465397,0.0,99.00990099009901,4.130524576621231,5.43773790103317,4.844961240310077,0.0,0.0,2.6246719160104988,1.6903313049357673,154.66331509563096
110,0.0,0.0,5.112474437627812,0.0,0.0,29.239766081871345,0.0,0.0,11.376564277588168,0.0,4.844961240310077,23.52941176470588,50.25125628140703,2.677376171352075,1.6903313049357673,128.72214155979816
111,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,18.79699248120301,5.43773790103317,1.2600806451612903,46.51162790697675,0.0,2.677376171352075,1.6903313049357673,83.16981426948304
112,0.0,5.117707267144319,4.819277108433735,0.0,0.0,1.3785497656465397,0.0,117.6470588235294,2.532286654849329,13.297872340425531,4.844961240310077,17.699115044247787,0.0,2.6246719160104988,2.5265285497726127,172.48802871036983
113,0.0,120.48192771084337,5.065856129685917,0.0,0.0,19.011406844106464,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,65.78947368421052,0.0,1.6903313049357673,215.83136297379264
114,0.0,19.305019305019304,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,0.0,11.376564277588168,0.0,4.844961240310077,0.0,0.0,2.6246719160104988,1.6903313049357673,46.16325154159142
115,0.0,0.0,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,74.07407407407408,18.79699248120301,5.43773790103317,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,110.32829421775027
116,0.0,9.940357852882704,5.065856129685917,0.0,25.31645569620253,1.3785497656465397,0.0,119.04761904761905,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,13.386880856760374,2.5265285497726127,180.4546151985803
117,0.0,21.186440677966104,4.819277108433735,9.652509652509652,0.0,16.31321370309951,0.0,0.0,11.376564277588168,0.0,1.2600806451612903,0.0,0.0,2.6246719160104988,1.6903313049357673,68.92308928570472
118,0.0,0.0,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,18.79699248120301,5.43773790103317,1.2600806451612903,0.0,0.0,2.677376171352075,1.6903313049357673,36.658186362506285
119,0.0,6.854009595613434,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,48.07692307692308,11.376564277588168,0.0,1.2600806451612903,14.814814814814813,0.0,2.6246719160104988,2.5265285497726127,94.02461707915825
120,0.0,21.186440677966104,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,0.0,9.615384615384615,0.0,1.2600806451612903,17.699115044247787,0.0,2.677376171352075,1.6903313049357673,60.573134354380095
121,0.0,121.95121951219511,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,91.74311926605505,9.615384615384615,5.43773790103317,1.2600806451612903,0.0,0.0,2.6246719160104988,2.5265285497726127,241.6497666088867
122,0.0,6.854009595613434,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,112.35955056179776,11.376564277588168,5.43773790103317,4.844961240310077,0.0,0.0,2.677376171352075,1.6903313049357673,151.6849369479629
123,0.0,5.117707267144319,4.819277108433735,0.0,0.0,16.31321370309951,0.0,83.33333333333333,4.130524576621231,0.0,1.2600806451612903,14.814814814814813,0.0,0.0,2.5265285497726127,132.31547999838085
124,0.0,5.117707267144319,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,18.79699248120301,0.0,1.2600806451612903,0.0,0.0,0.0,2.5265285497726127,34.4969768021022
125,0.0,0.0,5.112474437627812,0.0,0.0,16.31321370309951,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,16.366612111292962,28.73563218390805,2.677376171352075,1.6903313049357673,74.68800721222681
126,0.0,6.854009595613434,4.9431537320810675,0.0,0.0,29.239766081871345,0.0,0.0,13.66120218579235,0.0,1.2600806451612903,17.699115044247787,0.0,2.677376171352075,2.5265285497726127,78.86123200589195
127,0.0,5.117707267144319,5.417118093174432,9.652509652509652,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,0.0,13.386880856760374,1.6903313049357673,40.43546424018171
128,0.0,18.01801801801802,5.417118093174432,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,0.0,45.24886877828054,2.677376171352075,2.5265285497726127,79.05882667625484
129,0.0,0.0,4.9431537320810675,0.0,0.0,1.3785497656465397,0.0,83.33333333333333,2.532286654849329,0.0,1.2600806451612903,27.700831024930746,0.0,2.677376171352075,2.5265285497726127,126.352139877127
130,0.0,13.140604467805518,5.112474437627812,0.0,0.0,1.3785497656465397,0.0,0.0,2.532286654849329,0.0,1.2600806451612903,52.083333333333336,0.0,2.6246719160104988,2.5265285497726127,80.65852977020693
131,0.0,6.854009595613434,5.065856129685917,0.0,0.0,1.3785497656465397,0.0,0.0,13.66120218579235,5.43773790103317,4.844961240310077,18.148820326678766,0.0,2.677376171352075,2.5265285497726127,60.59504186588494
